text,label,is_paraphrased
" hun er uden tvivl medlem af denne gruppe - ja, men ikke den eneste.<|im_end|>",neutral,1
 Vi behøver flere politikere med dyrefølelse.<|im_end|>,neutral,1
Øjeblikket diskuterer jeg frygt som mulig løsning på at undgå klima katastrofen. [LINK],negative,1
"Øjeblikkelig tjek ""Horisont: Kvindekamp én orgasme ad gangen"" på DR TV - en spændende og inspirerende dokumentar på 23 minutter. <|im_end|>",positive,1
"Jeg enes med, at debatten om a-kraften for næsten 40 år siden i Danmark var noget utålt og umildvärdigt. Imidlertid opfordre jeg nu til værnemesterlig forsvar for a-kraften, selvom vi har bedre og sårømked udar lokkelternativs skabelsener fra verdandus kondensatorer.<|im_end|>",neutral,1
" Men hver gang Venstre mangler flertal ser de mod DF med venlige øjne, kan vi ikke gøre noget om det. Og snart kommer SK og NB. Og det finder jeg ikke for underholdende😞 #dkpol<|im_end|>",negative,1
" Jeg er træt af at lytte til.. at penge anskaffes bedre til vores børns tests, og styrker i pædagogisk læremiddel.. kompetenceløft osv. Pædagogernes færdigheder er ikke relevant for daginstitutionerne. Ikke pædagogen eller deres færdigheder er skyld i institutionernes mangler.<|im_end|>",negative,1
Økonomisk succes for boligejere ved større ombygninger<|im_end|>,positive,1
" Vi er i virkeligheden ikke sikre på det, men det har vi nok set mange gange før. 

Ja, så er de mere end svige  til at give et forsøg pa ⁉ At kuløb hænger dog af, at der findes grupperinger der lader deres neandertal-del bestemme. <|im_end|>",neutral,1
NIH-direktøren taler om den nye ME-test: Sundhedspolitisk debat og forskningsnyheder i Danmark. #sundpol #dkpol #forskning #sharegoodscience<|im_end|>,positive,1
Øjeblikkelig mindedesign fra Det Kongelige Teater: Gedigt for sæsonen 2019/2020<|im_end|>,neutral,1
" Ja, det er sandt. Jeg har også været optaget af at se på forskellige redningsoperationer. Det er så spændende!<|im_end|>",positive,1
Øverstbefaleren og hans extremistiske følgesvende på #dkpol #dkgreen<|im_end|>,negative,1
"Økonomien bag satanismen og den mening, at man kan indgå en aftale med, eller selv sælge sin sjæl til øknen, har været afgørende for udviklingen af vores musikkultur de seneste hundrede år. Baggrund:<|im_end|>",neutral,1
"27 - stor folkegruppe og Levis børn:
 Engelsk: En stor menneskemængde og Levis sønner.
 Spansk: Una gran multitud y los hijos de Leví.
 Português: Uma grande multidão e os filhos de Levi.
 Français: Une grande foule et les fils de Lévi.
    <|im_end|>",neutral,1
" - menneske, at Paludan gerne siger alle muslimer er amøber og underudviklede får mig til at føle, at det nærmer sig hvad jeg som person ikke er en fan af.<|im_end|>",negative,1
" Du fortalte mig om denne metode for at tale om affektiv brug af mobiltelefoner. Selvom man blot klikker på ting, betyder det nok mere end bare det, og vi er alle klar over det.<|im_end|>",neutral,1
" Hvis du har en anden tanke, følfod den venligst.",negative,1
"Der skal være en balance i holdet. Thøgersen har et godt venstreben, der kan bidrage med gode indlæg og skabe tryk på den højre side modsat Mortensen. Anker er nødvendig for at styrke vores forsvar, idet han holder sammen i midten. Thøgersen har også vist evner til at score fra frisparker på ungdomsniveau, hvilket tydener på hans angrebsdygtighed<|im_end|>",neutral,1
" - Hvordan kan en person i kørestol passe siger, når de vil gå forbi bilen, der er parkeret foran COBIS på Nørrebro den 18. februar kl. 14?<|im_end|>
    <|im_start|>system
    - Hvordan kan en person i kørestol sikre, at de bliver set, når de går forbi bilen på Nørrebro, der var parkeret foran COBIS den 18. februar kl. 14?<|im_end|>",negative,1
"Det virker sandsynligt, at det er en minoritet, der har været bedre til at danne grupper på sociale medier. Læger er dog stadig i toppen som en troværdig ekspertgruppe<|im_end|>",positive,1
"3-3 scoreduden i Basel, hvor drengenes sidste sekunders fart har givet os en spændende kamp. #ForDanmark<|im_end|>",positive,1
"Ønsker jeg at det krævede idealister, så ville det være svært at finde dem. De handler altid om sig selv og deres egne fordelagende pensioneringsforhold. Flere valgfrit, men ikke fra venstreside. Jeg har engang stemt på V, men nu er jeg tørstig efter NB og DF, som skal gå sammen<|im_end|>",negative,1
"
    JournalistiskeuddannedelokalredaktøreriProvinsenvedmeretrafikinvesteringer,derernyttige,endtrafikforskere,sombrugerhele deresprofessionellelivpåatfindeuddet.DetskriverKristianThulesenDahlsi s ugebrev.Jegærstolopmitfagsvagne.#dkpol<|im_end|>",positive,1
"Ædværgelse af vandresurserne og uendeligt solskin er ikke altid dygtige betingelser for at dyrke afgrøder på marken, men trods det har Danish Agro oplevet et tilfredsstillende år i deres landbrug. #landbrug #dkbiz #danishagro
[LINK]<|im_end|>",positive,1
" Lavere og tabere finder forståelse i satire, men nogle mennesker bliver skuffede over den - vi har lavet en stærk form for humor, der ikke altid er let at forstå.<|im_end|>",negative,1
"Åbenligheden kan hjælpe med at fastholde et positivt samarbejde og forståelse mellem de forskellige grupper. Den er imidlertid ikke nøjagtigt det, der har skabt holdets succes.<|im_end|>",neutral,1
" De vil ikke offentliggøre navne, antal eller finansieringsmekanismer for deres foreslåede aftaler. Men hvis vi er ukonkrete, hvad sætter de deres egne forslag op? Deres konkrete aftaler virker som drømme i stedet for løsninger #dkpol<|im_end|>",negative,1
"Ændring af platform fra app til en alternativ løsning, f.eks. en web-baseret tjeneste, der forsikrer nogenlunde samme nyhedsopdateringer.<|im_end|>",neutral,1
"Økonomien har tidligere været præget af store teknologiske udviklinger, men nu er det selve DNA'et i spil med robots begyndelsen, og Kaspers stillinger er dengang. Han foreslår fire mulige strategier for #Dkmedier
[LINK]<|im_end|>",neutral,1
" Det er snart trivielt med yderligere uheldige begivenheder fra @USER, herunder fup, fusk og fordrejninger. Desuden bruges embedsapparatet til valgkampagne.<|im_end|>",negative,1
 Lokalradio i København | Ugeavis Weekendavisen<|im_end|>,neutral,1
"En skilsmisse er en udfordring for begge parter og deres børn. Ny skilsmisseaftale kan være et velkommen støttepunkt, fordi det er vigtigt at mindes, at beslutninger omkring bruddet vil have virkninger på alle parter. Derfor er der en markant behov for at hjælpe forældrene med at holde øje med konsekvenserne #dksocial #dkmedier<|im_end|>",positive,1
" Det vil være rart, hvis det lykkes. Hvad var spørgsmålet?",neutral,1
" Er der en journalist hos #dkmedier, der er viljend at skrive den positive historie? Dette er mange frivillige interview-*ofre* i @USER|s tråd, herunder underskriveren. <|im_end|>",neutral,1
"16+ års fravær fra Danmark, og har tidligere været medlem af en højreradikal gruppe. Paludan forsøger at stille op som kandidat for Stram Kurs, et parti der er kendt for deres konfrontative politik. Hvis han bliver valgt, vil han bruge sine fællesmøder til at sprænges op i luften og udlevere sine tanker om Danmark og danskerne.
    <|im_end|>",negative,1
Du er muligvis kun interesseret i diskussion om voldelige forbrydere. Der har vist været mange negative følelser rettet mod disse personer.<|im_end|>,negative,1
"Der kan være tilfælde, hvor det er fint at bo i tykke tøjler fra byens ly og køre ud til arbejde kl. 08:00 #stjerneklare nätter #himmelogtyrk
    <|im_end|>",positive,1
"Åh, tacks! Jag ville begehrt ha konkret bevis eller vidnesbyrd på detta. Kan du ge mig några exempel på hur DTD har hjälpt sosser i Tølløse?<|im_end|>",positive,1
" I dag belyser en dag, som denne, virkelig forskellige aspekter af Aalborg Stadions positionering langs øst-vest laksen. Det er det eneste stadion i Danmark, hvor banen ligger i denne retning. #sldk<|im_end|>",neutral,1
"Ønsker jeg at manglende svar fra og siger vel bare, at de ikke har en klimaplan, der kan bruges til noget, men kun ideologier og ingen holdbare løsninger. #dkpol #dkgreen<|im_end|>",negative,1
"Ønsker du at vide meningen bag #Livet? Det er et spørgsmål, som mange har overvejet. Men færre endnu har fundet en svar. Men det findes... Forkert fornuftige diskussion om #Filosofi, #Trending og #Vidstedu.<|im_end|>",positive,1
"Øjeblikket er det vigtigt at huske om de 6 millioner jøder, som blev dræbt under Holocaust. Vi må alle tage ansvar for ikke at glemme disse menneskers skæbner og arbejde for at forhindre, at dette noget lignende aldrig vil ske igen.
    <|im_end|>",neutral,1
 I denne valgperiode er Dansk Folkepartis popularitet aldrig set så lavt. Derfor er det vigtigt at varetage samme kurs og sikre en stabil fremtid for partiet.<|im_end|>,neutral,1
Men det er ikke det heller. Men de to ting er nok forbundet.<|im_end|>,neutral,1
" Det er vigtigt at huske, at dette lange positive streak for tysklandsk fodbold, har modtaget stor opmærksommelighed og ros i offentligheden de seneste ti år.<|im_end|>",neutral,1
"24/7-jobber er ikke lukket for dør! Som journalistuddannelsesstudent må du have lyst til at se dig frem til din fremtid, selvom de bedste stillinger tager ud af banen. Politikere har en pligt til at skabe nye muligheder for os. Tulle, svar mig på dit spørgsmål! #jegerhoveder #dkpol <|im_end|>",negative,1
"Øjeblikkeligere: @USER: GOL nr. 3 i kampen, hvor midtbanespiller Martin sætter mål på 0-2 allerede efter 18 minutter. #elMATlargo<|im_end|>",negative,1
" Det er vist ikke overraskende, at alle enes i åbenbaring om, at testene er lidt udfordrende. Men det vil de dog fortsætte med! #forhvisskyld<|im_end|>",negative,1
"Øjeblikkelig vent, beslutning om Posthusgrund forsinket endnu engang. Denne er en ekstra-artikel<|im_end|>",neutral,1
"Øjeblikket du ser en tom lygtepæl, kan det være forunderligt at tænke på de mange forskellige måder, du kan undgå at blive siddende her og tale om det.
    <|im_end|>",positive,1
"24/7 er en form for sensationsjournalistik, der ligner Ekstra Bladet. Kan man ikke bruge statskroner på noget bedre ved DR?<|im_end|>",negative,1
"Hej @USER. Sådan en reklameindstilling før en video på dit gratis site kan være irritering for de, der bruger den. For at skabe en bedre brugervenlighed kan du overveje at reducere antallet af reklamer eller gøre dem længere tilbage holdte? #dkmedier<|im_end|>",negative,1
" Det er sandsynligvis mere vigtigt at fokusere på at hjælpe de lavtlønnede med at stoppe med at ryge, snarere end at øge cigaretafgifterne. Dette vil give dem større mulighed for at forbedre deres helbred og finansielle situation.<|im_end|>",negative,1
"Økonomisk rentable regionale uddannelser af høj kvalitet er vigtigt for Danmark. For at sikre dette kan vi lytte til vores #dkpodcast ABSALONS STEMME og få inspiration til nye måder at tænke på, hvad angår organisering af disse uddannelser: [LINK]. Detta dyrker kendskab til#dkpol,#uddpol, #dkprovins og arbejdet for #dkibalance og bæredygtige uddannelser.
    <|im_end|>",neutral,1
"Er du sikker på, at McAfee er en mulig kandidat til præsidentvalget i USA i 2020? Han bor i dag i Venezuela eller andet sted? Spørg venligst om flere oplysninger for at sikre en korrekt diskussion. #dkpol #dktech<|im_end|>
    <|im_start|>system
    Ønsker du at vide mere om McAfee som præsidentkandidat eller hans nuværende bolig? Det er vigtigt at have korrekte oplysninger for at holde diskussionen relevant. #dkpol #dktech<|im_end|>
    <|im_start|>user
    Jeg tror, at McAfee har en chance som præsidentkandidat, selvom det er vanskeligt at finde konkrete beviser for det. Hvad synes du? #dkpol #dktech<|im_end|>
    <|im_start|>assistant
    Måske har McAfee potentiale som præsidentkandidat, selv om der er udfordringer med at bevisse det. Hvad tænker du derom? #dkpol #dktech<|im_end|>",negative,1
"1. Onsdagens begivenhed på Nørrebro underviste os i følgende: Voltaire burde være en del af det vestlige menneskes læseplan. Flere venstrefløjs-sympatisører forstår ikke, hvad ytringsfrihed er for et princip. Og aldrig mindre triste at opdage, hvad Danmark betyder for en nation 
[LINK]<|im_end|>",negative,1
