Original,New,label,semantic_similarity,org_length,new_length,sentida_score_org,sentida_score_new
"0-1 AaB-Vejle Boldklub! '6: Mål af Gustaf Nilsson, Vejle Boldklub","0-1 AaB-Vejle Boldklub! 'Målscorer er Gustaf Nilsson fra Vejle Boldklub.
    ",positive,0.9338229,65,77,0.5,0.666666666666667
Der røg den fredag aften :-) tak,"Det var virkelig sjovt at se, og jeg er glad for, at du også nød det! Tak for at delte din glæde med mig. Håb, vi kan have flere sammen i fremtiden.",positive,0.45593706,32,148,0.8333333333333357,1.8527777777777776
"Jeg har skrevet lidt med nogle Barracuda-fans, der mente, det giver fin mening, at han er i DK. De mente nok, han (for ofte) ville blive et healthy scratch. Bliver spændende at se Blichfeld på isen - forhåbentlig mod Sverige i næste uge","Nogle Barracuda-fans har skrevet, at de mener det er gode ting, at han (for ofte) vil blive et healthy scratch. De ser nok frem til at se Blichfeld spille på isen - håbefuldt mod Sverige i næste uge",neutral,0.8856019,236,198,0.6666666666666661,0.988095238095238
"Ja , hun kan det hele ! Det er en fornøjelse at lytte til hende !Jeg elsker musikkens verden. Der færdes Jeg med sikkerhed ! ✨🎵❤🌹","Jo, hun har det i hånden! Det er en fornøjelse at lytte til hende. Jeg er fanget af musikkens verden og føler mig trygg på min tur her.🎼💖✨",positive,0.8942479,129,138,1.5587962962962958,0.6111111111111109
"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol","Hvis der er en embedsmand i statsministeriet, som øjeblikket ikke har meget at gøre med at føre valgkamp for V, kan du ikke nægtte at præsente vores statsminister den Ordenstatu og sikre at vi får en fair chance i valget? #dkpol",negative,0.9104223,169,228,0.21527777777777773,0.9479166666666657
Det er den hvor Gurli er aarhusianer. Klart min favorit 😁,Gurli er uundværlig i Aarhus-samfundet. Hun er sikkert min yndlingspersonlighed.🤩 ,positive,0.56919956,57,82,2.33333333333333,3
Så må de fortælle hvilke fordele de mener der er for DK ved at være med I EU? Og spar os for fred i Europa det er NATOs fortjeneste Og handels aftaler kan DK lave bedre og hurtigere end gennem EU bureaukratiet Jeg ser kun ulemper og det bliver værre,"Ønsker du at de fremlagde fordele for Danmark ved EU-medlemskabet, kan jeg følgerligt foreslå nogle: 

1. Økonomiske fordele: Tilgængelighed til markedet for 500 millioner mennesker i Europa og adgang til EU-finansieringer til investeringer og projekter i Danmark.
2. Politisk indflydelse: Som en del af EU kan Danmark arbejde sammen med andre lande på fælles politikker og interesser, hvilket styrker vores position på verdensscene.
3. Sikkerhed og forsvar: Medlemskabet i EU understøttes af NATO, men der er også en række samarbejdsfora mellem EU og NATO, der giver Danmark adgang til fælles sikkerheds- og forsvarspolitik.
4. Kultur og rejse: Deltagelse i kulturelle og uddannelsesprogrammer som Erasmus+ og EU-Kulturarvguldet, samt fri bevægelighed mellem EU-lande til at besøge, arbejde eller studere.

Angående freden i Europa, er det sandt at NATO har været en vigtig faktor, men medlemskabet i EU har også bidraget til stabilitet og samarbejde mellem europæiske lande. Om handelsaftaler, er det sandt at Danmark kan indgå direkte aftaler udenom EU, men gennem EU får vi adgang til en større markedsplads og øget handel med andre lande.

Nogle ulemper med EU-medlemskabet er også muligheder for at give op og give samarbejdet forbi, men det skal vurderes på hvert enkelt omstående, da der også er mange fordele og en række fælles interesser mellem EU-landene.",negative,0.65762734,249,1366,0.4621212121212123,0.7574626865671643
Julian Egeskov er pist væk: Politiet beder om hjælp i sag om forsvundet ung mand #lokalavisen #nyheder,"Unngå gentagne begreber.
  Forlad at kopiere det originale sætninger.
  Maintain en lignende tekstlængde end det originale.
  Sikker på at konteksten forbliver lig med det oprindelige tekst.
     Julian Egeskov er sandsynligvis væk: Politiet får hjælp i sag om forsvundet ungmand. Dette begreb du så fanden og kværer har brugt og udstyr#localnews#nyheder ",neutral,0.61360204,102,355,0.423611111111112,-0.2787698412698408
CO2 udledning kan i hvert fald ikke uden USAs og Kinas støtte. Og det er noget end klimaforandringer. Og det kommer ikke til at ske i noget særligt omfang inden vi får #Gen4Nuclear,"USA og Kina må have støtte for reducere CO2 udledninger. Og dette vil blive betydningen, også i lyset af klimaforandringer. Men vi kan ikke forvente en stor ændring før vi har Gen4Nuclear.",negative,0.90832925,180,188,-0.1944444444444449,0.4062500000000001
Jones om United som mesterskabskandidat: Vi er ikke langt fra #pldk,Jones om United som mesters skabskandidat: Vi er ikke langt fra. #pldk,neutral,0.9599025,67,70,0.0833333333333333,0.3750000000000001
Støt tryghed for hjemløse. Kom forbi Christiansborg i morgen aften. #dkpol,Øge borgerebeskyttelse for husægtesløse. Deltag i manifestationen ved Christiansborg i aftenskytte. #solidaritet,neutral,0.7318276,74,112,0.24074074074073948,1.148148148148148
"&gt; For det tredje: naturligvis er der ingen, der ønsker at klamme typer skal sidde og glo på vores børn. Jeg er ikke afklaret med løsningen, men jeg er bekymret for de meget voldsomme aktioner, vi ser - generelle forbud som her eller YouTubes lukning af kommentarspor for nylig &gt;","For det tredje: naturligvis er der ingen, der ønsker at kontrollere typer skal sidde og tage sigte på vores børn. Jeg er ikke afklaret med løsningen, men jeg er bekymret over de voldsomme tiltag vi ser - generelle forbud som det her tilfælde og YouTube, der lukker kommentarsrutterne &gt;
    ",negative,0.94087553,284,293,-0.7490740740740742,-0.28174603174603213
"Video: Hvad ved vi om ghettoer, integraton og ikke-vestlige personer? ifølge vores taler ser det bedre ud end man tror #dkpol #integration #indvandring","Øjeblikke: Hvor meget videre vides om kvarter, integration og ikke-vestlige personer? Altid i en tilfredsstillende konversation på grund af taler. #dkpol #integration #indvandring",positive,0.74723613,151,179,-0.6111111111111109,0.6664444444444452
"Finansministeren har svaret på kritik. Uden rigtig at svare. Hvorfor vil du ikke indskrive klima og bæredygtighed i ministeriets mission, når det nu ""er noget, [du] kræver, organisationen leverer på?"", @USER?
#klimanøl #dkgreen #dkpol

[LINK]","Finansministeriet har svaret på kritikken. Uden dog at give et klart svar. Hvorfor vil de ikke inkludere klima og bæredygtighed i ministeriets mission, når det nu ""er noget, [de] kræver, organisationen leverer på?"", @USER?

#klimanøl #dkgreen #dkpol

[LINK]",negative,0.94859254,242,257,0.2916666666666659,0.05833333333333288
"Det har han forhåbentlig selv tænkt over, før han udtalte sig..?",Har han sandsynligvis overvejet det før han udtrykte sig om det?,neutral,0.8948142,64,64,0.898148148148147,0.298611111111111
GULD til Danmark🇩🇰🏆 #gulddrengene💪 Tillykke🇩🇰🇩🇰👏👏 Sjældent har der været så mange mennesker på Rådhuspladsen🤩,🏆 Guldtilskud til Danmark! 🎉🇩🇰👨‍🚀 Tillykke med dine guldmedaljer! 👏👏 Rådhuspladsen var for sjældent host for så mange begejstrede tilskuere🤩,positive,0.8430656,109,140,1.6111111111111134,2.000000000000001
"Podcast: Transfervinduet

Brøndby-profil opruster - gør sig klar til stort sommersalg #andellerej #sldk #transferdk

Hør podcasten gennem linket herunder, via iTunes eller Radio24syv app

[LINK]","Podcast: Vinduet for transferer

Brøndby-spiller skifter - og rejser mod stor sommersalg #transfershatten #sltvondk #dansktransfer",neutral,0.87789863,194,130,1.22222222222222,1.2592592592592604
"Aktivister og politikeres misforståede kamp for et særligt syn på kronisk træthedssyndrom kan ende med, at fagfolk dropper hjælpen og skrinlægger deres søgen efter bedre behandling. Meget tankevækkende artikel af #dksundhed #dkpol #dkvid","Aktivister og politikere kan misforstå deres kamp for en særskilt syn på kronisk træthedssyndrom, hvilket får eksperter til at opgive hjælpen og lade være med at søge efter bedre behandling. Mængde af tankerørende artikler fra #dksundhed #dkpol #dkvid",neutral,0.96361923,237,251,-0.11515151515151519,-0.31818181818181873
"Hej folkens ❤️💚💜💙
Så er jeg kommet på Twitter..
Lad os se hvad det bringer jer... Jeg vil komme ind på mange forskellige emner med tiden ✌️✌️.
Knus og kærlighed Nina Sjælens Univers.","🌞Hallo mennesker!🌞
Jeg er her på Twitter for at dele min viden og synspunkter om forskellige emner. 📚
Lad os se hvad der sker og delte vores tanker.💭
Nina Sjælens Univers - her til at støtte og hjælpe med at lære os alle mere om vore sjæle.❤️",positive,0.81652296,182,242,0.767901234567902,0.7625
Hvis deres påstand er forkert på baggrund af de data de har leveret er det jo helt fint at bede om mere. I dette tilfælde ved jeg ikke om de er fyldestgørende. Det må du vurdere.,"Ønsker jeg kan klargøre at dine data forskelligt og efter få nye oplysninger, så er det velkommen. Men jeg kan ikke sige om de er fyldestgørende baseret på det jeg ved nu.",neutral,0.7086711,178,171,0.440972222222221,1.1333333333333337
"I har nu 24 timer til at trække jeres forsøg på at stække den frie presse tilbage ellers dropper jeg mit medlemsskab, som jeg har haft siden altid. Det er ikke en trussel, for jeg forventer da egentlig bare, at I gør det...","24 timer til at vende den frie presse stækning om, ellers skal jeg trække mit medlemskab, som jeg har haft siden altid. Det er ikke en trussel, men snarere en forventning, at I vil gøre det...",negative,0.9071911,223,192,0.1728395061728399,0.4761904761904766
"Du misser pointen ved hele den her sag Jonas. Der var i øvrigt vold/hærværk med den skole du sendte, bare ikke nævnt i de tweets du sendte. Jeg er på ingen måde fan af den måde Paludan udnytter ytringsfriheden på, dermed ikke sagt at han ikke må det, for det må han godt.","Men hvad er dit synspunkt angående denne sags Jonas? Der var også vold/hærværk i forbindelse med skolen, selv om det ikke var nævnt i din tidlige twittersajt. Jag virker ingen mand till en stor tilhænger af Paludans udnyttelse af ytringsfriheden, men jeg tror dog at han har ret til at gøre det.",negative,0.88438547,271,295,0.3597883597883599,0.7623015873015869
Sigtelse: 31-årig dræbte kvinde i Randers med kniv,31-årig kvinde skåret ihjel i Randers: Fundet efter smertegrіerne,neutral,0.86749905,50,65,-0.875,-1.333333333333335
"Sidste chance for at nå at deltage i konkurrencen om et års gratis medlemskab af Biologiforbundet💫👈 
Kig forbi stand 1124! 

Vinderen findes kl. 14:15🏆

 #bbdk19","Biologiforbundet har et særligt tilbud for dig! Det er din sidste chance for at deltage i konkurrencen om et års gratis medlemskab. Husk at se efter stand 1124 for at finde vinderen kl. 14:15. 

Bekendtgørelsen af dette tilbud er #bbdk19.",positive,0.8716037,161,238,0.6234567901234568,0.9191919191919188
"Det måtte jo komme,så ikke den største overraskelse. Men derfor kan jo godt gøre ondt, når lige når man får nyheden. Han er medlem af, en lille eksklusiv klub,af helt specielle Kbh spillere. Den lille eksklusive klub,vil han være livstidsmedlem af 👏👏👏 #fcklive","Det var tænkt,at denne dag ville ske, men det kan jo føre til lidt smerte, når nyheden endelig ankommer. Han er medlem af en",positive,0.39618504,260,124,0.572420634920635,-0.0595238095238092
"""Nu er det op til May-regeringen selv at vælge enten den ansvarlige kurs, som EU har skitseret – eller at fortsætte kursen mod Hard Brexit""

Professor Derek Beach: May insisterer på at føre Storbritannien mod afgrunden (abon): #dkpol #eudk","Økonomiministeriets rådgiver, professor Derek Beach, har udtalt at May-regeringen skal vælge mellem en ansvarlig kurs efter EU's skitse eller fortsætte mod Hard Brexit. Udtalen kommer i forbindelse med, at Storbritannien er tvinget til at afgive endelige beslutninger angående sit fremtidige forhold til Unionen. ",negative,0.8798976,239,313,0.2976190476190483,0.2564102564102564
"At give lærerne værktøjer er altid fint. Men som jeg kan se, er I på ledelsens og politikernes linje om at ville kunne kontrollere. Ja mange er uenige med jer og kede af, at pressen ofte skriver “forældrene mener” når I udtaler jer. Det må vi se på en dag :)","Det er fint at have redskaber for lærere, men min siddelse fokuserer på ledelses- og politikers ønske om kontrol. Mange mener ikke samme ting som jer og er iriteret over, at pressen ofte skriver ""forældrene mener"" når jer udtaler jer. Vi skal se dette på en dag.",negative,0.929278,258,262,0.27170138888888906,0.5523504273504273
Det her er lidt skræmmende. 😳,"Det er vist søndig at føle sig skræmt, men vi skal sige op og løse problemet. 😓",neutral,0.6552033,29,79,-1.6,-1
"Hvis politikerne på Christiansborg ønsker, at ældre kan komme i bad og få gjort rent flere gange om ugen, er der én væsentlig pointe, de skal holde sig for øje i den kommende valgkamp. Sådan lyder advarslen fra formand for KL, Jacob Bundsgaard (S). #dkpol

[LINK]","Ældre skal have flere muligheder for at tage bad og komme rense sig mere ofte. Dette er en vigtig punkt, som politikere på Christiansborg skal huske om under valgkampen. KL's formand, Jacob Bundsgaard (S), uddeler denne advarsel. #dkpol

[LINK]",neutral,0.9447151,263,244,0.16161616161616116,0.33838383838383806
Og her gik man og troede at elskede når afgjorde tabellen med en sidste øjebliks scoring... #sldk,"Og så forlod man og tror på kæreste, der besluttede tabellen med en sidste øjebliks mål... #sldk",neutral,0.7782749,97,96,1.4444444444444435,0.6111111111111099
Andreas Kraul stopper som formand for Danske Sportsjournalister efter otte år på posten. Efterfølgeren bliver TV2-sportsjournalisten og kommentatoren Jimmy Bøjgaard.,"Anden Kraul trækker sig som formand for Danske Sportsjournalister efter otte år i embedet. Næste person, der overtager posten, er TV2-sportser og kommentator Jimmy Bøjgaard.
    ",neutral,0.936306,165,178,0.13888888888888756,0.43253968253968195
"Er de nedslidte på baggrund af helt konkrete kriterier, så får de noget ud af regeringens aftale. Men selvfølgelig er det også nemmere ikke at blive konkret.","Hvis du er træt af grundlagende grunde, får du noget fra regeringens aftale. Men det er naturligt at undgå konkrete udfordringer.",negative,0.8048446,157,129,0.2619047619047614,-0.2187499999999995
